0.0	0.0	1.0	1.0078361	1.0	0.0	0	36	 23508.336422624412	37	1.0	0.0	37	37	2.219
0.10611379	-0.027027028	1.0	1.0089244	1.0	2.0	0	37	 21013.777679230527	38	1.0	0.0	37	37	2.609
0.25950277	0.24324325	1.0	1.0089222	1.0	4.0	0	27	 17407.8579746238	28	1.0	0.0	28	37	2.812
-0.019754205	0.054054055	1.0	1.0089158	1.0	8.0	0	34	 23972.724914694638	35	1.0	0.0	28	37	3.156
0.21630746	0.16216215	1.0	1.0078305	1.0	10.0	0	30	 18423.307811779046	31	1.0	0.0	28	37	3.39
0.15113446	0.13513513	1.0	1.0089163	1.0	15.0	0	31	 19955.416527688463	32	1.0	0.0	28	37	3.687
0.25341782	0.10810811	1.0	1.0089244	1.0	22.0	0	32	 17550.904921266054	33	1.0	0.0	28	37	4.031
0.13219896	0.08108108	1.0	1.007837	1.0	23.0	0	33	 20400.558636752674	34	1.0	0.0	28	37	4.312
0.009696485	-0.08108108	1.0	1.0089226	1.0	24.0	0	39	 23280.388210856723	40	1.0	0.0	28	37	4.75
0.06457811	0.027027028	1.0	1.0089222	1.0	29.0	0	35	 21990.21258418979	36	1.0	0.0	28	37	5.125
0.21136309	0.054054055	1.0	1.0078429	1.0	31.0	0	34	 18539.541666579207	35	1.0	0.0	28	37	5.437
0.12425406	0.08108108	1.0	1.007841	1.0	32.0	0	33	 20587.33013664456	34	1.0	0.0	28	37	5.703
0.14733127	0.08108108	1.0	1.0089247	1.0	38.0	0	33	 20044.823465113604	34	1.0	0.0	28	37	6.062
0.079110056	0.08108108	1.0	1.0089184	1.0	44.0	0	33	 21648.590597459257	34	1.0	0.0	28	37	6.437
0.03952808	0.027027028	1.0	1.0089184	1.0	45.0	0	35	 22579.097038744316	36	1.0	0.0	28	37	6.765
0.069430284	-0.054054055	1.0	1.0089244	1.0	47.0	0	38	 21876.145860292494	39	1.0	0.0	28	37	7.156
0.049251437	0.054054055	1.0	1.0089232	1.0	62.0	0	34	 22350.517056985827	35	1.0	0.0	28	37	7.672
0.05733289	0.10810811	0.0	1.0	1.0	64.0	33	33	 22160.535633711468	33	1.0	0.0	28	37	7.812
0.21206963	0.10810811	1.0	1.0089232	1.0	65.0	0	32	 18522.932065593443	33	1.0	0.0	28	37	8.062
0.23813227	0.027027028	1.0	1.0078388	1.0	66.0	0	35	 17910.24293136424	36	1.0	0.0	28	37	8.375
0.013539546	-0.027027028	1.0	1.0089226	1.0	67.0	0	37	 23190.044224693425	38	1.0	0.0	28	37	8.75
-0.017436283	-0.027027028	1.0	1.0089245	1.0	79.0	0	37	 23918.234427083513	38	1.0	0.0	28	37	9.281
0.1916766	0.027027028	1.0	1.0089245	1.0	80.0	0	35	 19002.338352281182	36	1.0	0.0	28	37	9.578
0.08748863	0.027027028	1.0	1.008918	1.0	82.0	0	35	 21451.624251693873	36	1.0	0.0	28	37	9.922
0.17622505	0.054054055	1.0	1.0078479	1.0	95.0	0	34	 19365.578796826765	35	1.0	0.0	28	37	10.39
0.06276396	0.027027028	0.0	1.0	1.0	97.0	35	35	 22032.860207316684	36	1.0	0.0	28	37	10.562
0.18035784	0.027027028	1.0	1.0078394	1.0	100.0	0	35	 19268.423535893566	36	1.0	0.0	28	37	10.906
0.16800976	0.08108108	1.0	1.0089152	1.0	101.0	0	33	 19558.706513689584	34	1.0	0.0	28	37	11.187
0.2612848	0.13513513	0.0	1.0	1.0	102.0	32	32	 17365.96535013225	32	1.0	0.0	28	37	11.297
-0.031114167	-0.054054055	1.0	1.008924	1.0	109.0	0	38	 24239.778731985192	39	1.0	0.0	28	37	11.765
-0.039017335	-0.08108108	1.0	1.0089236	1.0	113.0	0	39	 24425.569063085928	40	1.0	0.0	28	37	12.219
0.12028909	0.0	0.0	1.0	1.0	114.0	36	36	 20680.540130938185	37	1.0	0.0	28	37	12.39
0.070646904	-0.054054055	1.0	1.0089238	1.0	119.0	0	38	 21847.54520644796	39	1.0	0.0	28	37	12.844
0.05828587	-0.027027028	1.0	1.0089203	1.0	121.0	0	37	 22138.132553825086	38	1.0	0.0	28	37	13.234
0.17550257	0.027027028	1.0	1.0078388	1.0	125.0	0	35	 19382.562999979113	36	1.0	0.0	28	37	13.578
0.08401733	-0.027027028	1.0	1.0078446	1.0	127.0	0	37	 21533.22876258136	38	1.0	0.0	28	37	13.953
0.17888947	0.027027028	1.0	1.0089238	1.0	130.0	0	35	 19302.94267682652	36	1.0	0.0	28	37	14.297
-0.026791723	0.0	1.0	1.0078301	1.0	134.0	0	36	 24138.16527554666	37	1.0	0.0	28	37	14.687
-0.06877786	-0.027027028	1.0	1.0089245	1.0	136.0	0	37	 25125.18945041924	38	1.0	0.0	28	37	15.062
0.031908747	-0.054054055	1.0	1.0089247	1.0	143.0	0	38	 22758.214846880277	39	1.0	0.0	28	37	15.547
0.06432454	0.0	0.0	1.0	1.0	144.0	36	36	 21996.17334888068	37	1.0	0.0	28	37	15.719
-0.041108843	-0.054054055	1.0	1.0089229	1.0	146.0	0	38	 24474.736921507174	39	1.0	0.0	28	37	16.109
0.07549177	0.0	1.0	1.0089184	1.0	152.0	0	36	 21733.65051964889	37	1.0	0.0	28	37	16.531
0.19969183	0.13513513	1.0	1.0089184	1.0	153.0	0	31	 18813.913492748103	32	1.0	0.0	28	37	16.765
-0.16475363	-0.08108108	1.0	1.0089245	1.0	155.0	0	39	 27381.420289661168	40	1.0	0.0	28	37	17.187
0.036380403	0.054054055	1.0	1.0078402	1.0	161.0	0	34	 22653.09363635909	35	1.0	0.0	28	37	17.562
0.24795337	0.13513513	1.0	1.0078348	1.0	162.0	0	31	 17679.36510059491	32	1.0	0.0	28	37	17.797
0.35097477	0.16216215	1.0	1.0089236	1.0	165.0	0	30	 15257.50363398532	31	1.0	0.0	28	37	18.031
0.16398735	0.13513513	1.0	1.0089152	1.0	166.0	0	31	 19653.266706894352	32	1.0	0.0	28	37	18.265
0.08604978	0.10810811	1.0	1.0078318	1.0	172.0	0	32	 21485.44932189766	33	1.0	0.0	28	37	18.609
0.14494951	0.027027028	1.0	1.0089226	1.0	177.0	0	35	 20100.81464616865	36	1.0	0.0	28	37	19.0
0.19332938	0.08108108	1.0	1.0089228	1.0	183.0	0	33	 18963.484257780354	34	1.0	0.0	28	37	19.344
0.25599518	0.13513513	1.0	1.0089182	1.0	185.0	0	31	 17490.31533367199	32	1.0	0.0	28	37	19.578
0.26819578	0.10810811	1.0	1.0089226	1.0	187.0	0	32	 17203.500127916424	33	1.0	0.0	28	37	19.859
0.095937744	0.027027028	1.0	1.008924	1.0	190.0	0	35	 21252.999751471623	36	1.0	0.0	28	37	20.203
0.1870368	0.24324325	1.0	1.0089175	1.0	191.0	0	27	 19111.412553170485	28	1.0	0.0	28	37	20.375
0.23637843	0.0	1.0	1.0078468	1.0	196.0	0	36	 17951.472795945378	37	1.0	0.0	28	37	20.765
0.18210578	0.10810811	1.0	1.0089159	1.0	209.0	0	32	 19227.332530307292	33	1.0	0.0	28	37	21.219
0.05136784	-0.054054055	1.0	1.0089182	1.0	225.0	0	38	 22300.763892667932	39	1.0	0.0	28	37	21.859
0.009717644	-0.027027028	1.0	1.0089152	1.0	245.0	0	37	 23279.890779362362	38	1.0	0.0	28	37	22.531
0.2603866	0.13513513	1.0	1.008924	1.0	248.0	0	31	 17387.081107613885	32	1.0	0.0	28	37	22.781
0.0891704	0.027027028	1.0	1.0089163	1.0	251.0	0	35	 21412.088745045276	36	1.0	0.0	28	37	23.14
-0.00189408	0.0	1.0	1.0089159	1.0	257.0	0	36	 23552.863090535684	37	1.0	0.0	28	37	23.562
0.05444457	0.027027028	1.0	1.0089163	1.0	261.0	0	35	 22228.435185924096	36	1.0	0.0	28	37	23.937
0.18331693	0.1891892	0.0	1.0	1.0	267.0	29	29	 19198.860495008477	30	1.0	0.0	28	37	24.109
0.13209762	0.054054055	1.0	1.0089247	1.0	274.0	0	34	 20402.9412332208	35	1.0	0.0	28	37	24.515
0.054545663	0.08108108	1.0	1.0089163	1.0	282.0	0	33	 22226.058627368904	34	1.0	0.0	28	37	24.906
0.15842082	0.027027028	1.0	1.0089244	1.0	285.0	0	35	 19784.126484666147	36	1.0	0.0	28	37	25.265
0.017929565	-0.027027028	1.0	1.0089163	1.0	286.0	0	37	 23086.84217765758	38	1.0	0.0	28	37	25.625
0.24253625	0.10810811	1.0	1.0089182	1.0	294.0	0	32	 17806.712705615162	33	1.0	0.0	28	37	25.984
-0.06817604	-0.08108108	1.0	1.0089229	1.0	301.0	0	39	 25111.041723858532	40	1.0	0.0	28	37	26.859
0.09534373	0.0	1.0	1.007831	1.0	304.0	0	36	 21266.963917451543	37	1.0	0.0	28	37	27.25
0.04184663	0.0	0.0	1.0	1.0	306.0	36	36	 22524.59175917206	37	1.0	0.0	28	37	27.437
0.20991552	0.08108108	1.0	1.0089228	1.0	307.0	0	33	 18573.571682344063	34	1.0	0.0	28	37	27.703
0.1063092	0.054054055	1.0	1.0089226	1.0	309.0	0	34	 21009.18401058766	35	1.0	0.0	28	37	28.031
0.06276396	0.027027028	0.0	1.0	1.0	314.0	35	35	 22032.860207316684	36	1.0	0.0	28	37	28.25
0.08996861	0.027027028	1.0	1.0089222	1.0	317.0	0	35	 21393.324108795292	36	1.0	0.0	28	37	28.594
0.17998941	0.027027028	1.0	1.007838	1.0	318.0	0	35	 19277.08481125734	36	1.0	0.0	28	37	28.906
0.18254785	0.13513513	1.0	1.0089159	1.0	322.0	0	31	 19216.94019599105	32	1.0	0.0	28	37	29.203
0.06295346	0.08108108	1.0	1.0089163	1.0	327.0	0	33	 22028.405306952223	34	1.0	0.0	28	37	29.531
0.18254785	0.13513513	1.0	1.0089159	1.0	332.0	0	31	 19216.94019599105	32	1.0	0.0	28	37	29.828
0.03952808	0.027027028	1.0	1.0089184	1.0	333.0	0	35	 22579.097038744316	36	1.0	0.0	28	37	30.156
0.25874716	0.13513513	1.0	1.0089182	1.0	336.0	0	31	 17425.6210495702	32	1.0	0.0	28	37	30.422
0.16178752	0.08108108	1.0	1.0089152	1.0	339.0	0	33	 19704.981030652154	34	1.0	0.0	28	37	30.734
0.38408318	0.27027026	1.0	1.0089192	1.0	343.0	0	26	 14479.180018351162	27	1.0	0.0	27	37	30.922
0.23475605	0.13513513	1.0	1.0089159	1.0	346.0	0	31	 17989.612034802492	32	1.0	0.0	27	37	31.187
0.2527191	0.16216215	1.0	1.0089184	1.0	348.0	0	30	 17567.330952409568	31	1.0	0.0	27	37	31.422
0.08996624	0.0	1.0	1.0089173	1.0	349.0	0	36	 21393.37991561159	37	1.0	0.0	27	37	31.765
0.14269873	0.08108108	1.0	1.0089163	1.0	351.0	0	33	 20153.72643836822	34	1.0	0.0	27	37	32.047
0.1673761	0.10810811	1.0	1.0089232	1.0	356.0	0	32	 19573.60260638314	33	1.0	0.0	27	37	32.375
0.18854308	0.16216215	1.0	1.008924	1.0	361.0	0	30	 19076.00208769082	31	1.0	0.0	27	37	32.64
0.2812276	0.1891892	1.0	1.0089184	1.0	362.0	0	29	 16897.143523333227	30	1.0	0.0	27	37	32.844
0.08748863	0.027027028	1.0	1.008918	1.0	364.0	0	35	 21451.624251693873	36	1.0	0.0	27	37	33.172
0.08868155	0.08108108	1.0	1.0089159	1.0	366.0	0	33	 21423.5807656447	34	1.0	0.0	27	37	33.453
0.009440657	-0.027027028	1.0	1.0089244	1.0	369.0	0	37	 23286.402295906864	38	1.0	0.0	27	37	33.859
0.101388685	0.0	1.0	1.007831	1.0	370.0	0	36	 21124.857082398637	37	1.0	0.0	27	37	34.203
0.0411082	0.08108108	1.0	1.0089163	1.0	372.0	0	33	 22541.95106324512	34	1.0	0.0	27	37	34.484
0.05828587	-0.027027028	1.0	1.0089203	1.0	373.0	0	37	 22138.132553825082	38	1.0	0.0	27	37	34.844
0.009717644	-0.027027028	1.0	1.0089152	1.0	377.0	0	37	 23279.890779362362	38	1.0	0.0	27	37	35.25
0.12028909	0.0	0.0	1.0	1.0	378.0	36	36	 20680.540130938185	37	1.0	0.0	27	37	35.422
0.15823902	0.027027028	1.0	1.0078427	1.0	379.0	0	35	 19788.400135813317	36	1.0	0.0	27	37	35.719
0.0922618	0.10810811	1.0	1.0089163	1.0	381.0	0	32	 21339.415014435854	33	1.0	0.0	27	37	36.0
0.10433795	0.027027028	1.0	1.0089152	1.0	387.0	0	35	 21055.52463403366	36	1.0	0.0	27	37	36.39
0.15048018	0.08108108	1.0	1.0078367	1.0	388.0	0	33	 19970.79770826367	34	1.0	0.0	27	37	36.64
0.03952808	0.027027028	1.0	1.0089184	1.0	392.0	0	35	 22579.097038744312	36	1.0	0.0	27	37	37.015
0.067257285	0.027027028	1.0	1.0078427	1.0	393.0	0	35	 21927.229560599688	36	1.0	0.0	27	37	37.312
0.33066866	0.1891892	1.0	1.0089182	1.0	396.0	0	29	 15734.86651666087	30	1.0	0.0	27	37	37.531
0.17888947	0.027027028	1.0	1.0089238	1.0	399.0	0	35	 19302.94267682652	36	1.0	0.0	27	37	37.89
0.1700996	0.08108108	1.0	1.0089232	1.0	400.0	0	33	 19509.577715417345	34	1.0	0.0	27	37	38.156
0.16398735	0.13513513	1.0	1.0089152	1.0	401.0	0	31	 19653.266706894352	32	1.0	0.0	27	37	38.39
0.017684124	0.10810811	1.0	1.0089158	1.0	402.0	0	32	 23092.612096905716	33	1.0	0.0	27	37	38.64
0.11778593	0.027027028	1.0	1.0089247	1.0	403.0	0	35	 20739.385096693524	36	1.0	0.0	27	37	38.969
0.038633924	-0.054054055	1.0	1.0089182	1.0	406.0	0	38	 22600.117110139425	39	1.0	0.0	27	37	39.39
0.15907785	0.054054055	1.0	1.0089244	1.0	411.0	0	34	 19768.680628021208	35	1.0	0.0	27	37	39.765
0.05828587	-0.027027028	1.0	1.0089203	1.0	413.0	0	37	 22138.132553825086	38	1.0	0.0	27	37	40.14
0.020774866	0.0	1.0	1.0089152	1.0	417.0	0	36	 23019.95388884773	37	1.0	0.0	27	37	40.515
-0.025390502	-0.027027028	1.0	1.0078361	1.0	418.0	0	37	 24105.224898018907	38	1.0	0.0	27	37	40.859
0.10453565	0.027027028	1.0	1.0089163	1.0	419.0	0	35	 21050.87727154859	36	1.0	0.0	27	37	41.172
-0.068597466	-0.054054055	1.0	1.008916	1.0	421.0	0	38	 25120.948756892893	39	1.0	0.0	27	37	41.562
-0.038855504	-0.027027028	1.0	1.008924	1.0	423.0	0	37	 24421.764732052838	38	1.0	0.0	27	37	41.922
0.18331693	0.1891892	0.0	1.0	1.0	426.0	29	29	 19198.860495008477	30	1.0	0.0	27	37	42.062
-0.0026320592	0.0	1.0	1.0089163	1.0	428.0	0	36	 23570.211752935378	37	1.0	0.0	27	37	42.437
0.2293769	0.08108108	1.0	1.0089229	1.0	430.0	0	33	 18116.067063317045	34	1.0	0.0	27	37	42.719
0.090519466	0.08108108	1.0	1.0089163	1.0	432.0	0	33	 21380.37441759609	34	1.0	0.0	27	37	43.0
0.29709536	0.13513513	1.0	1.0078366	1.0	433.0	0	31	 16524.11907489971	32	1.0	0.0	27	37	43.234
0.1368965	0.08108108	1.0	1.008918	1.0	437.0	0	33	 20290.127376475255	34	1.0	0.0	27	37	43.547
0.28696948	0.16216215	0.0	1.0	1.0	441.0	31	31	 16762.161070581238	31	1.0	0.0	27	37	43.703
0.25453407	0.10810811	0.0	1.0	1.0	446.0	33	33	 17524.66389832011	33	1.0	0.0	27	37	43.875
0.03403595	0.054054055	1.0	1.0089232	1.0	453.0	0	34	 22708.207877934947	35	1.0	0.0	27	37	44.265
-0.04193625	-0.054054055	1.0	1.0078473	1.0	456.0	0	38	 24494.18781806501	39	1.0	0.0	27	37	44.672
0.062414475	-0.054054055	1.0	1.0089244	1.0	458.0	0	38	 22041.07596144721	39	1.0	0.0	27	37	45.062
0.17632319	0.054054055	1.0	1.0089226	1.0	461.0	0	34	 19363.271501490515	35	1.0	0.0	27	37	45.406
0.1850474	0.08108108	1.0	1.0089247	1.0	462.0	0	33	 19158.179852180554	34	1.0	0.0	27	37	45.672
0.18331693	0.1891892	0.0	1.0	1.0	463.0	29	29	 19198.860495008477	30	1.0	0.0	27	37	45.781
-0.020078579	-0.054054055	1.0	1.0089245	1.0	464.0	0	38	 23980.350426500012	39	1.0	0.0	27	37	46.172
0.062260315	0.0	1.0	1.0089226	1.0	466.0	0	36	 22044.700026681665	37	1.0	0.0	27	37	46.515
0.09318811	0.0	1.0	1.0089203	1.0	468.0	0	36	 21317.639109095362	37	1.0	0.0	27	37	46.875
0.31925157	0.16216215	1.0	1.008924	1.0	472.0	0	30	 16003.263386111204	31	1.0	0.0	27	37	47.125
0.15797144	0.027027028	0.0	1.0	1.0	473.0	35	35	 19794.69077238844	36	1.0	0.0	27	37	47.297
0.18263185	0.054054055	1.0	1.0089226	1.0	476.0	0	34	 19214.965287618903	35	1.0	0.0	27	37	47.609
0.03490524	-0.054054055	1.0	1.0089236	1.0	477.0	0	38	 22687.772266284348	39	1.0	0.0	27	37	48.0
0.2083344	0.10810811	1.0	1.0089152	1.0	480.0	0	32	 18610.74115572334	33	1.0	0.0	27	37	48.297
0.23675084	0.13513513	1.0	1.0089226	1.0	482.0	0	31	 17942.717946134046	32	1.0	0.0	27	37	48.547
0.15722165	0.054054055	1.0	1.0078417	1.0	483.0	0	34	 19812.31720035452	35	1.0	0.0	27	37	48.828
0.13176034	0.10810811	1.0	1.0089184	1.0	489.0	0	32	 20410.870101954457	33	1.0	0.0	27	37	49.172
0.05225247	-0.027027028	1.0	1.0089222	1.0	490.0	0	37	 22279.967721728346	38	1.0	0.0	27	37	49.531
0.10541714	-0.027027028	1.0	1.0089244	1.0	497.0	0	37	 21030.154879752223	38	1.0	0.0	27	37	49.969
